Date,Cyano,Green.Algae,Diatoms,Total.Conc,Reflection,Mesocosm.No,Pred.Treatment,Heat.Treatment,Treatment,Rep,Period
01/08/2019,0.41,0,1.2,1.61,6,1,Absent,Future,2,1,Heatwave
01/08/2019,0.48,0,1.6,2.08,6,2,Absent,Future,2,2.1,Heatwave
01/08/2019,0.57,0,2.8,3.37,5,2,Absent,Future,2,2.2,Heatwave
01/08/2019,0.58,0,2.15,2.73,4,2,Absent,Future,2,2,Heatwave
01/08/2019,0.51,0,1.07,1.58,16,3,Present,Future,1,1.1,Heatwave
01/08/2019,0.43,0,1.48,1.91,17,3,Present,Future,1,1.2,Heatwave
01/08/2019,0.35,0,1.38,1.73,14,3,Present,Future,1,1,Heatwave
01/08/2019,0.35,0,1.14,1.49,8,4,Present,Future,1,2.1,Heatwave
01/08/2019,0.33,0,0.99,1.32,21,4,Present,Future,1,2.2,Heatwave
01/08/2019,0.67,0,2.49,3.16,11,4,Present,Future,1,2,Heatwave
01/08/2019,0.29,0,0.78,1.07,15,5,Absent,Future,2,3.1,Heatwave
01/08/2019,0.33,0,1.02,1.35,12,5,Absent,Future,2,3.2,Heatwave
01/08/2019,0.32,0.07,1.21,1.6,9,5,Absent,Future,2,3,Heatwave
01/08/2019,0.41,0,2.29,2.7,5,6,Absent,Future,2,4.1,Heatwave
01/08/2019,0.39,0,1.89,2.28,3,6,Absent,Future,2,4.2,Heatwave
01/08/2019,0.52,0,2.08,2.6,8,6,Absent,Future,2,4,Heatwave
01/08/2019,0.45,0,1.77,2.22,11,7,Present,Future,1,3.1,Heatwave
01/08/2019,0.42,0,1.69,2.11,16,7,Present,Future,1,3.2,Heatwave
01/08/2019,0.45,0,1.26,1.71,19,7,Present,Future,1,3,Heatwave
01/08/2019,0.34,0,0.71,1.05,19,8,Present,Future,1,4.1,Heatwave
01/08/2019,0.44,0,1.51,1.95,16,8,Present,Future,1,4.2,Heatwave
01/08/2019,0.39,0,2.01,2.4,8,8,Present,Future,1,4,Heatwave
01/08/2019,0.4,0.13,1.16,1.69,5,9,Absent,Future,2,5.1,Heatwave
01/08/2019,0.36,0,1.29,1.65,4,9,Absent,Future,2,5.2,Heatwave
01/08/2019,0.51,0,1.59,2.1,10,9,Absent,Future,2,5,Heatwave
01/08/2019,0.28,0,0.94,1.22,10,10,Absent,Future,2,6.1,Heatwave
01/08/2019,0.46,0,1.44,1.9,8,10,Absent,Future,2,6.2,Heatwave
01/08/2019,0.5,0,1.63,2.13,8,10,Absent,Future,2,6,Heatwave
01/08/2019,0.56,0,1.69,2.25,12,11,Present,Future,1,5.1,Heatwave
01/08/2019,0.42,0,0.93,1.35,19,11,Present,Future,1,5.2,Heatwave
01/08/2019,0.72,0.24,1.69,2.65,17,11,Present,Future,1,5,Heatwave
01/08/2019,0.58,0,1.3,1.88,9,12,Present,Future,1,6.1,Heatwave
01/08/2019,0.74,0,4.7,5.44,3,12,Present,Future,1,6.2,Heatwave
01/08/2019,0.64,0,3.29,3.93,4,12,Present,Future,1,6,Heatwave
01/08/2019,0.39,0,1.17,1.56,8,13,Absent,Future,2,7.1,Heatwave
01/08/2019,0.51,0,1.87,2.38,9,13,Absent,Future,2,7.2,Heatwave
01/08/2019,0.55,0,2.7,3.25,4,13,Absent,Future,2,7,Heatwave
01/08/2019,0.41,0,1.23,1.64,5,14,Absent,Future,2,8.1,Heatwave
01/08/2019,0.33,0,1.16,1.49,5,14,Absent,Future,2,8.2,Heatwave
01/08/2019,0.4,0,3.3,3.7,4,14,Absent,Future,2,8,Heatwave
01/08/2019,0.36,0,0.96,1.32,15,15,Present,Future,1,7.1,Heatwave
01/08/2019,0.57,0,1.77,2.34,9,15,Present,Future,1,7.2,Heatwave
01/08/2019,0.86,0,1.78,2.64,12,15,Present,Future,1,7,Heatwave
01/08/2019,0.28,0,0.77,1.05,15,16,Present,Future,1,8.1,Heatwave
01/08/2019,0.29,0,1.2,1.49,13,16,Present,Future,1,8.2,Heatwave
01/08/2019,0.39,0,2.99,3.38,17,16,Present,Future,1,8,Heatwave
01/08/2019,0.28,0,1.6,1.88,15,17,Absent,Current,4,1,Heatwave
01/08/2019,0.44,0,1.27,1.71,7,18,Absent,Current,4,2.1,Heatwave
01/08/2019,0.42,0,1.41,1.83,8,18,Absent,Current,4,2.2,Heatwave
01/08/2019,0.4,0,2.3,2.7,3,18,Absent,Current,4,2,Heatwave
01/08/2019,0.42,0,1.08,1.5,14,19,Present,Current,3,1.1,Heatwave
01/08/2019,0.32,0,0.97,1.29,22,19,Present,Current,3,1.2,Heatwave
01/08/2019,0.6,0,2.17,2.77,12,19,Present,Current,3,1,Heatwave
01/08/2019,0.48,0.25,1.05,1.78,15,20,Present,Current,3,2.1,Heatwave
01/08/2019,0.32,0,1.1,1.42,22,20,Present,Current,3,2.2,Heatwave
01/08/2019,0.42,0,2.02,2.44,13,20,Present,Current,3,2,Heatwave
01/08/2019,0.46,0,1.88,2.34,5,21,Absent,Current,4,3.1,Heatwave
01/08/2019,0.3,0,1.28,1.58,9,21,Absent,Current,4,3.2,Heatwave
01/08/2019,0.65,0,4.11,4.76,1,21,Absent,Current,4,3,Heatwave
01/08/2019,0.34,0,0.98,1.32,5,22,Absent,Current,4,4.1,Heatwave
01/08/2019,0.45,0,1.98,2.43,10,22,Absent,Current,4,4.2,Heatwave
01/08/2019,0.5,0,3.22,3.72,5,22,Absent,Current,4,4,Heatwave
01/08/2019,0.23,0,0.6,0.83,21,23,Present,Current,3,3.1,Heatwave
01/08/2019,0.29,0,0.87,1.16,17,23,Present,Current,3,3.2,Heatwave
01/08/2019,0.49,0,1.23,1.72,20,23,Present,Current,3,3,Heatwave
01/08/2019,0.44,0,1.16,1.6,9,24,Present,Current,3,4.1,Heatwave
01/08/2019,0.44,0,1.28,1.72,14,24,Present,Current,3,4.2,Heatwave
01/08/2019,0.45,0,2.13,2.58,8,24,Present,Current,3,4,Heatwave
01/08/2019,0.35,0.03,1.1,1.48,9,25,Absent,Current,4,5.1,Heatwave
01/08/2019,0.5,0,2.59,3.09,10,25,Absent,Current,4,5.2,Heatwave
01/08/2019,0.59,0,3.02,3.61,3,25,Absent,Current,4,5,Heatwave
01/08/2019,0.38,0,1.34,1.72,13,26,Absent,Current,4,6.1,Heatwave
01/08/2019,0.39,0,1.54,1.93,12,26,Absent,Current,4,6.2,Heatwave
01/08/2019,0.16,0,0.43,0.59,24,26,Absent,Current,4,6,Heatwave
01/08/2019,0.33,0,1.28,1.61,4,27,Present,Current,3,5.1,Heatwave
01/08/2019,0.36,0,1.04,1.4,18,27,Present,Current,3,5.2,Heatwave
01/08/2019,0.52,0,2.62,3.14,8,27,Present,Current,3,5,Heatwave
01/08/2019,0.46,0,1.02,1.48,17,28,Present,Current,3,6.1,Heatwave
01/08/2019,0.4,0,1.78,2.18,17,28,Present,Current,3,6.2,Heatwave
01/08/2019,0.47,0,2.11,2.58,16,28,Present,Current,3,6,Heatwave
01/08/2019,0.37,0,1.88,2.25,6,29,Absent,Current,4,7.1,Heatwave
01/08/2019,0.37,0,1.42,1.79,8,29,Absent,Current,4,7.2,Heatwave
01/08/2019,0.34,0,2.36,2.7,5,29,Absent,Current,4,7,Heatwave
01/08/2019,0.38,0,1.19,1.57,6,30,Absent,Current,4,8.1,Heatwave
01/08/2019,0.46,0,1.18,1.64,8,30,Absent,Current,4,8.2,Heatwave
01/08/2019,0.34,0,1.72,2.06,4,30,Absent,Current,4,8,Heatwave
01/08/2019,0.41,0.03,1.07,1.51,14,31,Present,Current,3,7.1,Heatwave
01/08/2019,0.49,0,1.24,1.73,18,31,Present,Current,3,7.2,Heatwave
01/08/2019,0.41,0,1.69,2.1,11,31,Present,Current,3,7,Heatwave
01/08/2019,0.51,0,1.23,1.74,20,32,Present,Current,3,8.1,Heatwave
01/08/2019,0.54,0,1.57,2.11,15,32,Present,Current,3,8.2,Heatwave
01/08/2019,0.43,0,2.14,2.57,16,32,Present,Current,3,8,Heatwave
01/08/2019,0.34,0,1.26,1.6,10,33,Absent,Ambient,6,1.1,Ambient.1
01/08/2019,0.31,0,1.3,1.61,13,33,Absent,Ambient,6,1.2,Ambient.1
01/08/2019,0.33,0,2.24,2.57,2,33,Absent,Ambient,6,1,Ambient.1
01/08/2019,0.32,0,0.78,1.1,11,34,Absent,Ambient,6,2.1,Ambient.1
01/08/2019,0.46,0,1.97,2.43,14,34,Absent,Ambient,6,2.2,Ambient.1
01/08/2019,0.37,0,1.3,1.67,11,34,Absent,Ambient,6,2,Ambient.1
01/08/2019,0.38,0,1.52,1.9,10,35,Present,Ambient,5,1.1,Ambient.1
01/08/2019,0.38,0,1.88,2.26,13,35,Present,Ambient,5,1.2,Ambient.1
01/08/2019,0.42,0,1.56,1.98,15,35,Present,Ambient,5,1,Ambient.1
01/08/2019,0.56,0,1.4,1.96,8,36,Present,Ambient,5,2.1,Ambient.1
01/08/2019,0.28,0,1.42,1.7,19,36,Present,Ambient,5,2.2,Ambient.1
01/08/2019,0.41,0,1.36,1.77,7,36,Present,Ambient,5,2,Ambient.1
01/08/2019,0.24,0,1.13,1.37,13,37,Absent,Ambient,6,3.1,Ambient.1
01/08/2019,0.56,0,3.51,4.07,6,37,Absent,Ambient,6,3.2,Ambient.1
01/08/2019,0.43,0,1.84,2.27,2,37,Absent,Ambient,6,3,Ambient.1
01/08/2019,0.39,0,1.08,1.47,10,38,Absent,Ambient,6,4.1,Ambient.1
01/08/2019,0.46,0,1.78,2.24,8,38,Absent,Ambient,6,4.2,Ambient.1
01/08/2019,0.4,0,1.41,1.81,7,38,Absent,Ambient,6,4,Ambient.1
01/08/2019,0.42,0,1.4,1.82,11,39,Present,Ambient,5,3.1,Ambient.1
01/08/2019,0.26,0,0.94,1.2,21,39,Present,Ambient,5,3.2,Ambient.1
01/08/2019,0.45,0,2.01,2.46,14,39,Present,Ambient,5,3,Ambient.1
01/08/2019,0.46,0,1.64,2.1,7,40,Present,Ambient,5,4.1,Ambient.1
01/08/2019,0.32,0,1.44,1.76,14,40,Present,Ambient,5,4.2,Ambient.1
01/08/2019,0.32,0,0.98,1.3,16,40,Present,Ambient,5,4,Ambient.1
01/08/2019,0.33,0.01,1.09,1.43,8,41,Absent,Ambient,6,5.1,Ambient.1
01/08/2019,0.39,0,1.36,1.75,10,41,Absent,Ambient,6,5.2,Ambient.1
01/08/2019,0.35,0,1.32,1.67,5,41,Absent,Ambient,6,5,Ambient.1
01/08/2019,0.27,0,0.88,1.15,9,42,Absent,Ambient,6,6.1,Ambient.1
01/08/2019,0.44,0,2.14,2.58,6,42,Absent,Ambient,6,6.2,Ambient.1
01/08/2019,0.3,0,2.82,3.12,3,42,Absent,Ambient,6,6,Ambient.1
01/08/2019,0.54,0,1.9,2.44,6,43,Present,Ambient,5,5.1,Ambient.1
01/08/2019,0.35,0,1.13,1.48,15,43,Present,Ambient,5,5.2,Ambient.1
01/08/2019,0.42,0,1.82,2.24,16,43,Present,Ambient,5,5,Ambient.1
01/08/2019,0.47,0,1.14,1.61,13,44,Present,Ambient,5,6.1,Ambient.1
01/08/2019,0.39,0,1.34,1.73,13,44,Present,Ambient,5,6.2,Ambient.1
01/08/2019,0.25,0,1.12,1.37,19,44,Present,Ambient,5,6,Ambient.1
01/08/2019,0.36,0,1.13,1.49,12,45,Absent,Ambient,6,7.1,Ambient.1
01/08/2019,0.59,0,2.31,2.9,7,45,Absent,Ambient,6,7.2,Ambient.1
01/08/2019,0.4,0,1.75,2.15,7,45,Absent,Ambient,6,7,Ambient.1
01/08/2019,0.34,0.03,0.84,1.21,10,46,Absent,Ambient,6,8.1,Ambient.1
01/08/2019,0.34,0,1.11,1.45,5,46,Absent,Ambient,6,8.2,Ambient.1
01/08/2019,0.47,0,2.74,3.21,8,46,Absent,Ambient,6,8,Ambient.1
01/08/2019,0.31,0,1.13,1.44,17,47,Present,Ambient,5,7.1,Ambient.1
01/08/2019,0.44,0,2.54,2.98,7,47,Present,Ambient,5,7.2,Ambient.1
01/08/2019,0.23,0,1.25,1.48,19,47,Present,Ambient,5,7,Ambient.1
01/08/2019,0.35,0,0.88,1.23,18,48,Present,Ambient,5,8.1,Ambient.1
01/08/2019,0.53,0,1.3,1.83,10,48,Present,Ambient,5,8.2,Ambient.1
01/08/2019,0.51,0,1.23,1.74,17,48,Present,Ambient,5,8,Ambient.1
02/08/2019,0.5,0,1.83,2.33,3,1,Absent,Future,2,1,Heatwave
02/08/2019,0.85,0,2.75,3.6,4,2,Absent,Future,2,2.1,Heatwave
02/08/2019,0.77,0,3.68,4.45,3,2,Absent,Future,2,2.2,Heatwave
02/08/2019,0.61,0,1.86,2.47,7,2,Absent,Future,2,2,Heatwave
02/08/2019,0.75,0,1.58,2.33,16,3,Present,Future,1,1.1,Heatwave
02/08/2019,0.51,0,1.97,2.48,17,3,Present,Future,1,1.2,Heatwave
02/08/2019,0.39,0,1.4,1.79,14,3,Present,Future,1,1,Heatwave
02/08/2019,0.33,0,0.79,1.12,14,4,Present,Future,1,2.1,Heatwave
02/08/2019,0.55,0,1.82,2.37,21,4,Present,Future,1,2.2,Heatwave
02/08/2019,0.56,0,1.73,2.29,15,4,Present,Future,1,2,Heatwave
02/08/2019,0.34,0,1.46,1.8,14,5,Absent,Future,2,3.1,Heatwave
02/08/2019,0.47,0,1.81,2.28,12,5,Absent,Future,2,3.2,Heatwave
02/08/2019,0.41,0,2.15,2.56,4,5,Absent,Future,2,3,Heatwave
02/08/2019,0.66,0,3.32,3.98,6,6,Absent,Future,2,4.1,Heatwave
02/08/2019,0.41,0,1.53,1.94,7,6,Absent,Future,2,4.2,Heatwave
02/08/2019,0.48,0,1.18,1.66,8,6,Absent,Future,2,4,Heatwave
02/08/2019,0.73,0,2.55,3.28,13,7,Present,Future,1,3.1,Heatwave
02/08/2019,0.56,0,1.57,2.13,19,7,Present,Future,1,3.2,Heatwave
02/08/2019,0.65,0,1.92,2.57,17,7,Present,Future,1,3,Heatwave
02/08/2019,0.5,0,1.47,1.97,16,8,Present,Future,1,4.1,Heatwave
02/08/2019,0.58,0,1.82,2.4,16,8,Present,Future,1,4.2,Heatwave
02/08/2019,0.57,0,1.95,2.52,9,8,Present,Future,1,4,Heatwave
02/08/2019,0.59,0,2.17,2.76,6,9,Absent,Future,2,5.1,Heatwave
02/08/2019,0.61,0,2.61,3.22,2,9,Absent,Future,2,5.2,Heatwave
02/08/2019,0.59,0,1.86,2.45,8,9,Absent,Future,2,5,Heatwave
02/08/2019,0.43,0,1.05,1.48,13,10,Absent,Future,2,6.1,Heatwave
02/08/2019,0.69,0,2.37,3.06,8,10,Absent,Future,2,6.2,Heatwave
02/08/2019,0.53,0,1.62,2.15,7,10,Absent,Future,2,6,Heatwave
02/08/2019,0.48,0,1.26,1.74,17,11,Present,Future,1,5.1,Heatwave
02/08/2019,0.45,0,0.95,1.4,19,11,Present,Future,1,5.2,Heatwave
02/08/2019,0.7,0.14,1.57,2.41,17,11,Present,Future,1,5,Heatwave
02/08/2019,0.76,0,2.25,3.01,11,12,Present,Future,1,6.1,Heatwave
02/08/2019,1.2,0,5.82,7.02,2,12,Present,Future,1,6.2,Heatwave
02/08/2019,0.87,0,3.14,4.01,9,12,Present,Future,1,6,Heatwave
02/08/2019,0.58,0,2.28,2.86,7,13,Absent,Future,2,7.1,Heatwave
02/08/2019,0.92,0,4.3,5.22,4,13,Absent,Future,2,7.2,Heatwave
02/08/2019,0.51,0,1.72,2.23,4,13,Absent,Future,2,7,Heatwave
02/08/2019,0.54,0,1.61,2.15,6,14,Absent,Future,2,8.1,Heatwave
02/08/2019,0.41,0,1.47,1.88,7,14,Absent,Future,2,8.2,Heatwave
02/08/2019,0.52,0,1.64,2.16,5,14,Absent,Future,2,8,Heatwave
02/08/2019,0.44,0,1.2,1.64,19,15,Present,Future,1,7.1,Heatwave
02/08/2019,0.36,0,1.47,1.83,18,15,Present,Future,1,7.2,Heatwave
02/08/2019,1.03,0,2.24,3.27,11,15,Present,Future,1,7,Heatwave
02/08/2019,0.42,0,1.71,2.13,19,16,Present,Future,1,8.1,Heatwave
02/08/2019,0.48,0,1.69,2.17,15,16,Present,Future,1,8.2,Heatwave
02/08/2019,0.38,0,0.97,1.35,18,16,Present,Future,1,8,Heatwave
02/08/2019,0.29,0,0.86,1.15,17,17,Absent,Current,4,1,Heatwave
02/08/2019,0.54,0,1.56,2.1,10,18,Absent,Current,4,2.1,Heatwave
02/08/2019,0.57,0,1.98,2.55,10,18,Absent,Current,4,2.2,Heatwave
02/08/2019,0.92,0,3.41,4.33,7,18,Absent,Current,4,2,Heatwave
02/08/2019,0.45,0,1.02,1.47,17,19,Present,Current,3,1.1,Heatwave
02/08/2019,0.38,0,1.23,1.61,21,19,Present,Current,3,1.2,Heatwave
02/08/2019,0.59,0,1.79,2.38,15,19,Present,Current,3,1,Heatwave
02/08/2019,0.66,0.28,1.82,2.76,16,20,Present,Current,3,2.1,Heatwave
02/08/2019,0.56,0,1.81,2.37,19,20,Present,Current,3,2.2,Heatwave
02/08/2019,0.29,0,0.73,1.02,19,20,Present,Current,3,2,Heatwave
02/08/2019,0.39,0,1.63,2.02,8,21,Absent,Current,4,3.1,Heatwave
02/08/2019,0.77,0,3.93,4.7,8,21,Absent,Current,4,3.2,Heatwave
02/08/2019,0.67,0,5.68,6.35,1,21,Absent,Current,4,3,Heatwave
02/08/2019,0.47,0,1.56,2.03,6,22,Absent,Current,4,4.1,Heatwave
02/08/2019,0.96,0,4.71,5.67,9,22,Absent,Current,4,4.2,Heatwave
02/08/2019,0.51,0,2.15,2.66,5,22,Absent,Current,4,4,Heatwave
02/08/2019,0.38,0,1.37,1.75,21,23,Present,Current,3,3.1,Heatwave
02/08/2019,0.46,0,1.33,1.79,18,23,Present,Current,3,3.2,Heatwave
02/08/2019,0.51,0,1.14,1.65,15,23,Present,Current,3,3,Heatwave
02/08/2019,0.51,0,1.58,2.09,11,24,Present,Current,3,4.1,Heatwave
02/08/2019,0.42,0,1.43,1.85,17,24,Present,Current,3,4.2,Heatwave
02/08/2019,0.39,0,1.1,1.49,12,24,Present,Current,3,4,Heatwave
02/08/2019,0.56,0,2.04,2.6,9,25,Absent,Current,4,5.1,Heatwave
02/08/2019,0.51,0,1.84,2.35,13,25,Absent,Current,4,5.2,Heatwave
02/08/2019,0.68,0,3.24,3.92,2,25,Absent,Current,4,5,Heatwave
02/08/2019,0.5,0,1.81,2.31,14,26,Absent,Current,4,6.1,Heatwave
02/08/2019,0.45,0,2.07,2.52,13,26,Absent,Current,4,6.2,Heatwave
02/08/2019,0.25,0,0.69,0.94,15,26,Absent,Current,4,6,Heatwave
02/08/2019,0.64,0,2.76,3.4,4,27,Present,Current,3,5.1,Heatwave
02/08/2019,0.45,0,1.82,2.27,14,27,Present,Current,3,5.2,Heatwave
02/08/2019,0.42,0,1.11,1.53,8,27,Present,Current,3,5,Heatwave
02/08/2019,0.81,0,2.24,3.05,14,28,Present,Current,3,6.1,Heatwave
02/08/2019,0.49,0,2.15,2.64,15,28,Present,Current,3,6.2,Heatwave
02/08/2019,0.41,0,1.3,1.71,17,28,Present,Current,3,6,Heatwave
02/08/2019,0.5,0,1.69,2.19,5,29,Absent,Current,4,7.1,Heatwave
02/08/2019,0.48,0,1.44,1.92,3,29,Absent,Current,4,7.2,Heatwave
02/08/2019,0.43,0,1.58,2.01,7,29,Absent,Current,4,7,Heatwave
02/08/2019,0.49,0,1.85,2.34,5,30,Absent,Current,4,8.1,Heatwave
02/08/2019,0.46,0,1.55,2.01,7,30,Absent,Current,4,8.2,Heatwave
02/08/2019,0.39,0,1.32,1.71,2,30,Absent,Current,4,8,Heatwave
02/08/2019,0.58,0,3.39,3.97,11,31,Present,Current,3,7.1,Heatwave
02/08/2019,0.41,0,1.13,1.54,19,31,Present,Current,3,7.2,Heatwave
02/08/2019,0.42,0,1.22,1.64,17,31,Present,Current,3,7,Heatwave
02/08/2019,0.69,0,2.15,2.84,21,32,Present,Current,3,8.1,Heatwave
02/08/2019,0.71,0,2.28,2.99,19,32,Present,Current,3,8.2,Heatwave
02/08/2019,0.4,0,2.47,2.87,15,32,Present,Current,3,8,Heatwave
02/08/2019,0.46,0,1.92,2.38,9,33,Absent,Ambient,6,1.1,Ambient.1
02/08/2019,0.47,0,2.24,2.71,11,33,Absent,Ambient,6,1.2,Ambient.1
02/08/2019,0.46,0,3.81,4.27,4,33,Absent,Ambient,6,1,Ambient.1
02/08/2019,0.49,0,2.77,3.26,9,34,Absent,Ambient,6,2.1,Ambient.1
02/08/2019,0.68,0,2.49,3.17,15,34,Absent,Ambient,6,2.2,Ambient.1
02/08/2019,0.33,0,1.6,1.93,11,34,Absent,Ambient,6,2,Ambient.1
02/08/2019,0.69,0,1.97,2.66,14,35,Present,Ambient,5,1.1,Ambient.1
02/08/2019,0.25,0,1.16,1.41,22,35,Present,Ambient,5,1.2,Ambient.1
02/08/2019,0.52,0,1.52,2.04,13,35,Present,Ambient,5,1,Ambient.1
02/08/2019,0.71,0,2.41,3.12,8,36,Present,Ambient,5,2.1,Ambient.1
02/08/2019,0.38,0,1.11,1.49,20,36,Present,Ambient,5,2.2,Ambient.1
02/08/2019,0.48,0,1.62,2.1,9,36,Present,Ambient,5,2,Ambient.1
02/08/2019,0.43,0,1.6,2.03,12,37,Absent,Ambient,6,3.1,Ambient.1
02/08/2019,0.47,0,2.62,3.09,8,37,Absent,Ambient,6,3.2,Ambient.1
02/08/2019,0.48,0,1.69,2.17,2,37,Absent,Ambient,6,3,Ambient.1
02/08/2019,0.61,0,3.54,4.15,7,38,Absent,Ambient,6,4.1,Ambient.1
02/08/2019,0.63,0,2.53,3.16,12,38,Absent,Ambient,6,4.2,Ambient.1
02/08/2019,0.35,0,1.03,1.38,11,38,Absent,Ambient,6,4,Ambient.1
02/08/2019,0.5,0,1.68,2.18,11,39,Present,Ambient,5,3.1,Ambient.1
02/08/2019,0.41,0,1.17,1.58,19,39,Present,Ambient,5,3.2,Ambient.1
02/08/2019,0.46,0,1.88,2.34,11,39,Present,Ambient,5,3,Ambient.1
02/08/2019,0.61,0,2.1,2.71,11,40,Present,Ambient,5,4.1,Ambient.1
02/08/2019,0.38,0,1.22,1.6,9,40,Present,Ambient,5,4.2,Ambient.1
02/08/2019,0.33,0,1.01,1.34,14,40,Present,Ambient,5,4,Ambient.1
02/08/2019,0.39,0.03,1.94,2.36,10,41,Absent,Ambient,6,5.1,Ambient.1
02/08/2019,0.48,0,1.17,1.65,7,41,Absent,Ambient,6,5.2,Ambient.1
02/08/2019,0.37,0.03,1.34,1.74,4,41,Absent,Ambient,6,5,Ambient.1
02/08/2019,0.3,0,2.55,2.85,8,42,Absent,Ambient,6,6.1,Ambient.1
02/08/2019,0.38,0.28,1.45,2.11,12,42,Absent,Ambient,6,6.2,Ambient.1
02/08/2019,0.37,0.18,1.7,2.25,3,42,Absent,Ambient,6,6,Ambient.1
02/08/2019,0.84,0,3.88,4.72,7,43,Present,Ambient,5,5.1,Ambient.1
02/08/2019,0.55,0,2.69,3.24,15,43,Present,Ambient,5,5.2,Ambient.1
02/08/2019,0.34,0,1.01,1.35,13,43,Present,Ambient,5,5,Ambient.1
02/08/2019,0.93,0,3.12,4.05,17,44,Present,Ambient,5,6.1,Ambient.1
02/08/2019,0.56,0,1.94,2.5,13,44,Present,Ambient,5,6.2,Ambient.1
02/08/2019,0.26,0,0.78,1.04,20,44,Present,Ambient,5,6,Ambient.1
02/08/2019,0.45,0,1.58,2.03,13,45,Absent,Ambient,6,7.1,Ambient.1
02/08/2019,0.85,0,4,4.85,5,45,Absent,Ambient,6,7.2,Ambient.1
02/08/2019,0.49,0,1.52,2.01,7,45,Absent,Ambient,6,7,Ambient.1
02/08/2019,0.49,0,1.93,2.42,8,46,Absent,Ambient,6,8.1,Ambient.1
02/08/2019,0.54,0,2.53,3.07,7,46,Absent,Ambient,6,8.2,Ambient.1
02/08/2019,0.5,0,1.61,2.11,10,46,Absent,Ambient,6,8,Ambient.1
02/08/2019,0.41,0,1.39,1.8,15,47,Present,Ambient,5,7.1,Ambient.1
02/08/2019,0.57,0,2.1,2.67,16,47,Present,Ambient,5,7.2,Ambient.1
02/08/2019,0.28,0,1.3,1.58,21,47,Present,Ambient,5,7,Ambient.1
02/08/2019,0.65,0,2.2,2.85,16,48,Present,Ambient,5,8.1,Ambient.1
02/08/2019,0.96,0,3.17,4.13,10,48,Present,Ambient,5,8.2,Ambient.1
02/08/2019,0.59,0,1.37,1.96,18,48,Present,Ambient,5,8,Ambient.1
03/08/2019,0.81,0,4.27,5.08,4,1,Absent,Future,2,1,Heatwave
03/08/2019,0.59,0,2.94,3.53,7,2,Absent,Future,2,2.1,Heatwave
03/08/2019,0.88,0,3.98,4.86,6,2,Absent,Future,2,2.2,Heatwave
03/08/2019,0.83,0,3.59,4.42,6,2,Absent,Future,2,2,Heatwave
03/08/2019,1.04,0,2.83,3.87,16,3,Present,Future,1,1.1,Heatwave
03/08/2019,0.7,0,2.91,3.61,16,3,Present,Future,1,1.2,Heatwave
03/08/2019,0.46,0,2.62,3.08,20,3,Present,Future,1,1,Heatwave
03/08/2019,0.33,0.13,1.09,1.55,18,4,Present,Future,1,2.1,Heatwave
03/08/2019,0.48,0,1.7,2.18,19,4,Present,Future,1,2.2,Heatwave
03/08/2019,0.72,0,2.65,3.37,13,4,Present,Future,1,2,Heatwave
03/08/2019,0.45,0,2.04,2.49,13,5,Absent,Future,2,3.1,Heatwave
03/08/2019,0.58,0,2.66,3.24,14,5,Absent,Future,2,3.2,Heatwave
03/08/2019,0.65,0,3.05,3.7,5,5,Absent,Future,2,3,Heatwave
03/08/2019,0.54,0,2.84,3.38,6,6,Absent,Future,2,4.1,Heatwave
03/08/2019,0.34,0,1.4,1.74,10,6,Absent,Future,2,4.2,Heatwave
03/08/2019,0.44,0,1.64,2.08,5,6,Absent,Future,2,4,Heatwave
03/08/2019,0.7,0,2.51,3.21,13,7,Present,Future,1,3.1,Heatwave
03/08/2019,0.52,0,1.23,1.75,21,7,Present,Future,1,3.2,Heatwave
03/08/2019,0.8,0,3.15,3.95,15,7,Present,Future,1,3,Heatwave
03/08/2019,0.54,0,1.32,1.86,15,8,Present,Future,1,4.1,Heatwave
03/08/2019,0.39,0,1.27,1.66,18,8,Present,Future,1,4.2,Heatwave
03/08/2019,0.4,0,0.8,1.2,19,8,Present,Future,1,4,Heatwave
03/08/2019,0.51,0,1.58,2.09,9,9,Absent,Future,2,5.1,Heatwave
03/08/2019,0.63,0,3.13,3.76,3,9,Absent,Future,2,5.2,Heatwave
03/08/2019,0.52,0,1.67,2.19,8,9,Absent,Future,2,5,Heatwave
03/08/2019,0.46,0,1.24,1.7,11,10,Absent,Future,2,6.1,Heatwave
03/08/2019,0.65,0,2.51,3.16,8,10,Absent,Future,2,6.2,Heatwave
03/08/2019,0.56,0,1.69,2.25,7,10,Absent,Future,2,6,Heatwave
03/08/2019,0.85,0,3.03,3.88,15,11,Present,Future,1,5.1,Heatwave
03/08/2019,0.92,0,2.47,3.39,17,11,Present,Future,1,5.2,Heatwave
03/08/2019,0.97,0,2.29,3.26,17,11,Present,Future,1,5,Heatwave
03/08/2019,1.11,0,3.25,4.36,11,12,Present,Future,1,6.1,Heatwave
03/08/2019,1.24,0,6.65,7.89,3,12,Present,Future,1,6.2,Heatwave
03/08/2019,0.78,0,3.37,4.15,13,12,Present,Future,1,6,Heatwave
03/08/2019,0.67,0,2.99,3.66,5,13,Absent,Future,2,7.1,Heatwave
03/08/2019,0.54,0,2.7,3.24,4,13,Absent,Future,2,7.2,Heatwave
03/08/2019,0.49,0,2.14,2.63,2,13,Absent,Future,2,7,Heatwave
03/08/2019,0.53,0,1.58,2.11,6,14,Absent,Future,2,8.1,Heatwave
